County,Gender,variable,value
Migori,Male,"Does not have 
a title deed",-39.7
Kisii,Male,"Does not have 
a title deed",NA
Nyamira,Male,"Does not have 
a title deed",NA
Nairobi,Male,"Does not have 
a title deed",NA
Mombasa,Female,Don't know,-2.5
Kwale,Female,Don't know,NA
Kilifi,Female,Don't know,NA
Tana River,Female,Don't know,0
Lamu,Female,Don't know,-7.5
Taita Taveta,Female,Don't know,NA
Garissa,Female,Don't know,NA
Wajir,Female,Don't know,NA
Mandera,Female,Don't know,NA
Marsabit,Female,Don't know,NA
Isiolo,Female,Don't know,-1.6
Meru,Female,Don't know,-3.1
Tharaka Nithi,Female,Don't know,-7
Embu,Female,Don't know,NA
Kitui,Female,Don't know,4
Machakos,Female,Don't know,3.6
Makueni,Female,Don't know,-5.5
Nyandarua,Female,Don't know,NA
Nyeri,Female,Don't know,0
Kirinyaga,Female,Don't know,NA
Murang'a,Female,Don't know,NA
Kiambu,Female,Don't know,0
Turkana,Female,Don't know,-1.1
West Pokot,Female,Don't know,0
Samburu,Female,Don't know,1.1
Trans Nzoia,Female,Don't know,0
Uasin Gishu,Female,Don't know,1.5
Elgeyo-Marakwet,Female,Don't know,0
Nandi,Female,Don't know,1.5
Baringo,Female,Don't know,0
Laikipia,Female,Don't know,-2.6
Nakuru,Female,Don't know,0
Narok,Female,Don't know,4.1
Kajiado,Female,Don't know,1.9
Kericho,Female,Don't know,NA
Bomet,Female,Don't know,0
Kakamega,Female,Don't know,-7.1
Vihiga,Female,Don't know,NA
Bungoma,Female,Don't know,2.3
Busia,Female,Don't know,NA
Siaya,Female,Don't know,NA
Kisumu,Female,Don't know,NA
Homa Bay,Female,Don't know,0
Migori,Female,Don't know,0
Kisii,Female,Don't know,-5.4
Nyamira,Female,Don't know,NA
Nairobi,Female,Don't know,1.6
Mombasa,Male,Don't know,NA
Kwale,Male,Don't know,-9.8
Kilifi,Male,Don't know,NA
Tana River,Male,Don't know,NA
Lamu,Male,Don't know,NA
Taita Taveta,Male,Don't know,NA
Garissa,Male,Don't know,NA
Wajir,Male,Don't know,NA
Mandera,Male,Don't know,NA
Marsabit,Male,Don't know,NA
Isiolo,Male,Don't know,0
Meru,Male,Don't know,0
Tharaka-Nithi,Male,Don't know,0
Embu,Male,Don't know,NA
Kitui,Male,Don't know,NA
Machakos,Male,Don't know,0
Makueni,Male,Don't know,NA
Nyandarua,Male,Don't know,NA
Nyeri,Male,Don't know,NA
Kirinyaga,Male,Don't know,NA
Murang'a,Male,Don't know,NA
Kiambu,Male,Don't know,0
Turkana,Male,Don't know,NA
West Pokot,Male,Don't know,0
Samburu,Male,Don't know,NA
Trans Nzoia,Male,Don't know,0
Uasin Gishu,Male,Don't know,0
Elgeyo-Marakwet,Male,Don't know,NA
Nandi,Male,Don't know,0
Baringo,Male,Don't know,NA
Laikipia,Male,Don't know,NA
Nakuru,Male,Don't know,NA
Narok,Male,Don't know,0
Kajiado,Male,Don't know,0
Kericho,Male,Don't know,0
Bomet,Male,Don't know,NA
Kakamega,Male,Don't know,NA
Vihiga,Male,Don't know,NA
Bungoma,Male,Don't know,0
Busia,Male,Don't know,0
Siaya,Male,Don't know,NA
Kisumu,Male,Don't know,NA
Homa Bay,Male,Don't know,4.2
Migori,Male,Don't know,0
Kisii,Male,Don't know,NA
Nyamira,Male,Don't know,NA
Nairobi,Male,Don't know,NA
