County,Gender,variable,value
Turkana,Male,Does.not.have.a.title.deed,NA
West Pokot,Male,Does.not.have.a.title.deed,83.8
Samburu,Male,Does.not.have.a.title.deed,-59.8
Trans Nzoia,Male,Does.not.have.a.title.deed,73.6
Uasin Gishu,Male,Does.not.have.a.title.deed,15.6
Elgeyo Marakwet,Male,Does.not.have.a.title.deed,40.5
Nandi,Male,Does.not.have.a.title.deed,50.2
Baringo,Male,Does.not.have.a.title.deed,67.3
Laikipia,Male,Does.not.have.a.title.deed,-39.7
Nakuru,Male,Does.not.have.a.title.deed,-55.1
Narok,Male,Does.not.have.a.title.deed,21.7
Kajiado,Male,Does.not.have.a.title.deed,-19.4
Kericho,Male,Does.not.have.a.title.deed,88
Bomet,Male,Does.not.have.a.title.deed,95.1
Kakamega,Male,Does.not.have.a.title.deed,84.6
Vihiga,Male,Does.not.have.a.title.deed,91.6
Bungoma,Male,Does.not.have.a.title.deed,67.7
Busia,Male,Does.not.have.a.title.deed,73.7
Siaya,Male,Does.not.have.a.title.deed,26.1
Kisumu,Male,Does.not.have.a.title.deed,45.6
Homa Bay,Male,Does.not.have.a.title.deed,35.7
Migori,Male,Does.not.have.a.title.deed,38.1
Kisii,Male,Does.not.have.a.title.deed,94.7
Nyamira,Male,Does.not.have.a.title.deed,89.7
Nairobi,Male,Does.not.have.a.title.deed,-53.3
Mombasa,Female,Don't know,6
Kwale,Female,Don't know,0.8
Kilifi,Female,Don't know,8.8
Tana River,Female,Don't know,0
Lamu,Female,Don't know,6
Taita Taveta,Female,Don't know,1.5
Garissa,Female,Don't know,NA
Wajir,Female,Don't know,NA
Mandera,Female,Don't know,NA
Marsabit,Female,Don't know,NA
Isiolo,Female,Don't know,3.9
Meru,Female,Don't know,2.2
Tharaka Nithi,Female,Don't know,4.8
Embu,Female,Don't know,2.1
Kitui,Female,Don't know,0.5
Machakos,Female,Don't know,4.2
Makueni,Female,Don't know,0
Nyandarua,Female,Don't know,0
Nyeri,Female,Don't know,0
Kirinyaga,Female,Don't know,1.4
Muranga,Female,Don't know,2.1
Kiambu,Female,Don't know,0
Turkana,Female,Don't know,0.9
West Pokot,Female,Don't know,1.2
Samburu,Female,Don't know,0.6
Trans Nzoia,Female,Don't know,0.8
Uasin Gishu,Female,Don't know,0.5
Elgeyo Marakwet,Female,Don't know,2
Nandi,Female,Don't know,5.5
Baringo,Female,Don't know,1.7
Laikipia,Female,Don't know,1.6
Nakuru,Female,Don't know,1.4
Narok,Female,Don't know,5.4
Kajiado,Female,Don't know,3.6
Kericho,Female,Don't know,0
Bomet,Female,Don't know,2.9
Kakamega,Female,Don't know,0.3
Vihiga,Female,Don't know,3.1
Bungoma,Female,Don't know,3.9
Busia,Female,Don't know,2.1
Siaya,Female,Don't know,2.1
Kisumu,Female,Don't know,1.2
Homa Bay,Female,Don't know,4
Migori,Female,Don't know,2.8
Kisii,Female,Don't know,8.9
Nyamira,Female,Don't know,3.2
Nairobi,Female,Don't know,2
Mombasa,Male,Don't know,1
Kwale,Male,Don't know,16.3
Kilifi,Male,Don't know,0
Tana River,Male,Don't know,0
Lamu,Male,Don't know,0
Taita Taveta,Male,Don't know,1.8
Garissa,Male,Don't know,NA
Wajir,Male,Don't know,NA
Mandera,Male,Don't know,NA
Marsabit,Male,Don't know,NA
Isiolo,Male,Don't know,5.5
Meru,Male,Don't know,0
Tharaka Nithi,Male,Don't know,0
Embu,Male,Don't know,0
Kitui,Male,Don't know,1.2
Machakos,Male,Don't know,0
Makueni,Male,Don't know,0
Nyandarua,Male,Don't know,0
Nyeri,Male,Don't know,0.3
Kirinyaga,Male,Don't know,0
Muranga,Male,Don't know,1
Kiambu,Male,Don't know,1
Turkana,Male,Don't know,NA
West Pokot,Male,Don't know,0
Samburu,Male,Don't know,0
Trans Nzoia,Male,Don't know,0
Uasin Gishu,Male,Don't know,2
Elgeyo Marakwet,Male,Don't know,0
Nandi,Male,Don't know,0
Baringo,Male,Don't know,0
Laikipia,Male,Don't know,-1.7
Nakuru,Male,Don't know,-2.1
Narok,Male,Don't know,0
Kajiado,Male,Don't know,0
Kericho,Male,Don't know,0
Bomet,Male,Don't know,0.1
Kakamega,Male,Don't know,3.7
Vihiga,Male,Don't know,0
Bungoma,Male,Don't know,0
Busia,Male,Don't know,1.2
Siaya,Male,Don't know,1.2
Kisumu,Male,Don't know,1.5
Homa Bay,Male,Don't know,2.4
Migori,Male,Don't know,2.2
Kisii,Male,Don't know,0
Nyamira,Male,Don't know,0
Nairobi,Male,Don't know,0
